family,date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
Q4-2,2025-10-20,m2,40774.141670415476,40774.141670415476,19758.562201956272,60532.70387237175,4082.4784811247664,1199.9999999999934,1199.9999999999989
Q4-2,2025-10-21,m2,42081.495451384035,42081.495451384035,17448.929385471885,59530.42483685592,4244.088808647733,1199.9999999999989,1199.999999999995
Q4-2,2025-10-22,m2,39245.420733527666,39245.420733527666,32825.00266886312,72070.42340239079,6764.892590118913,1199.999999999995,1199.99999999999
Q4-2,2025-10-23,m2,39646.53470934354,39646.53470934354,19821.49992712165,59468.03463646519,4245.958928264028,1199.99999999999,1199.9999999999977
Q4-2,2025-10-24,m2,14634.59986887157,14634.59986887157,3031.4629535927843,17666.062822464355,1212.7064950679612,1199.9999999999977,1200.0000000000014
Q4-2,2025-10-25,m2,13653.341458993664,13653.341458993664,5011.952195335405,18665.29365432907,1599.9064056769696,1200.0000000000014,1200.0000000000005
Q4-2,2025-10-26,m2,41876.75212429039,41876.75212429039,14073.49324299808,55950.24536728847,3026.616127358012,1200.0000000000005,1200.0000000000043
Q4-2,2025-10-27,m2,42545.20603738139,42545.20603738139,14545.741238028215,57090.947275409606,3121.3305448336514,1200.0000000000043,1200.0000000000086
Q4-2,2025-10-28,m2,43597.3018381389,43597.3018381389,14589.49147245237,58186.79331059127,3232.3529385397737,1200.0000000000086,1199.9999999999995
Q4-2,2025-10-29,m2,41316.182930016745,41316.182930016745,37663.33384251538,78979.51677253212,8508.598051975732,1199.9999999999995,1199.999999999992
Q4-2,2025-10-30,m2,42852.78510328159,42852.78510328159,17148.185112792366,60000.970216073954,3665.257482008716,1199.999999999992,1200.0000000000036
Q4-2,2025-10-31,m2,15298.624442661592,15298.624442661592,3895.008017378506,19193.6324600401,1716.8173757587044,1200.0000000000036,1199.9999999999986
Q4-2,2025-11-01,m2,13290.202579856263,13290.202579856263,5809.89828607136,19100.100865927623,1995.424955477656,1199.9999999999986,1199.9999999999995
Q4-2,2025-11-02,m2,43218.94342675615,43218.94342675615,25620.134369892014,68839.07779664817,5234.819669636043,1199.9999999999995,1200.0000000000032
Q4-2,2025-11-03,m2,45614.041814559685,45614.041814559685,16065.843651412435,61679.88546597212,4032.6570292557494,1200.0000000000032,1199.999999999997
Q4-2,2025-11-04,m2,46342.67737902404,46342.67737902404,12339.731547592406,58682.408926616445,2530.7360282425134,1199.999999999997,1200.0000000000055
Q4-2,2025-11-05,m2,46390.04009367881,46390.04009367881,15752.044472065318,62142.084565744124,3548.3331744871966,1200.0000000000055,1200.0000000000025
Q4-2,2025-11-06,m2,46582.68677869771,46582.68677869771,25591.719472510806,72174.40625120851,5551.44629699646,1200.0000000000025,1199.9999999999964
Q4-2,2025-11-07,m2,15928.078683251817,15928.078683251817,2055.8327863233617,17983.911469575178,823.6272627459573,1199.9999999999964,1200.0000000000061
Q4-2,2025-11-08,m2,13998.135056206364,13998.135056206364,4286.390636267686,18284.52569247405,1338.0632233140236,1200.0000000000061,1199.9999999999973
Q4-2,2025-11-09,m2,46769.798577985355,46769.798577985355,20588.923184529714,67358.72176251507,4318.278868209379,1199.9999999999973,1200.0000000000039
Q4-2,2025-11-10,m2,48517.84569946,48517.84569946,24121.752341931966,72639.59804139196,5049.042873837139,1200.0000000000039,1200.0000000000011
Q4-2,2025-11-11,m2,48730.47968491596,48730.47968491596,12095.046909191686,60825.52659410765,2567.582001237737,1200.0000000000011,1200.000000000009
Q4-2,2025-11-12,m2,48648.23996953596,48648.23996953596,14187.789707910179,62836.029677446146,2870.1822958344237,1200.000000000009,1200.0000000000082
Q4-2,2025-11-13,m2,49167.610798227084,49167.610798227084,20094.373758221318,69261.9845564484,4614.560931880688,1200.0000000000082,1200.000000000005
Q4-2,2025-11-14,m2,16539.51893287885,16539.51893287885,1491.0477678087132,18030.566700687563,654.1500320654222,1200.000000000005,1200.00000000001
Q4-2,2025-11-15,m2,14478.986680611004,14478.986680611004,7086.123444041628,21565.11012465263,2022.4626812553545,1200.00000000001,1200.0000000000114
Q4-2,2025-11-16,m2,50096.69294369326,50096.69294369326,21540.24145794015,71636.9344016334,4353.361548752497,1200.0000000000114,1200.0000000000032
Q4-2,2025-11-17,m2,51015.39403981758,51015.39403981758,10390.291370712219,61405.6854105298,2072.9549197882106,1200.0000000000032,1199.9999999999973
Q4-2,2025-11-18,m2,50921.13039906059,50921.13039906059,16945.42157170432,67866.55197076491,3647.9213727510164,1199.9999999999973,1200.000000000008
Q4-2,2025-11-19,m2,51658.450290057954,51658.450290057954,19673.992790519107,71332.44308057707,4140.6095031650275,1200.000000000008,1200.0000000000007
Q4-2,2025-11-20,m2,51763.48710901769,51763.48710901769,14996.377285920937,66759.86439493863,3208.0462853095214,1200.0000000000007,1200.000000000005
Q4-2,2025-11-21,m2,17234.06334826314,17234.06334826314,2175.955348789863,19410.018697053,1090.1693290164837,1200.000000000005,1200.000000000001
Q4-2,2025-11-22,m2,14500.473978064965,14500.473978064965,8033.42376281925,22533.897740884215,2394.6329135843043,1200.000000000001,1200.0000000000095
Q4-2,2025-11-23,m2,52666.66936657787,52666.66936657787,18793.985283983562,71460.65465056144,3684.1915759984045,1200.0000000000095,1200.000000000006
Q4-2,2025-11-24,m2,52362.20312267534,52362.20312267534,12010.24046144608,64372.443584121414,2496.3639010118227,1200.000000000006,1199.9999999999918
Q4-2,2025-11-25,m2,52201.19463159775,52201.19463159775,16271.544275258326,68472.73890685607,3254.5925453011105,1199.9999999999918,1199.999999999994
Q4-2,2025-11-26,m2,52816.59028104608,52816.59028104608,17771.447653864627,70588.03793491071,3678.6007104340006,1199.999999999994,1200.0000000000048
Q4-2,2025-11-27,m2,53507.89009705062,53507.89009705062,14171.293032090878,67679.1831291415,2953.6344008501455,1200.0000000000048,1200.000000000002
Q4-2,2025-11-28,m2,16964.119456605677,16964.119456605677,2280.613773628337,19244.733230234015,901.7689713156509,1200.000000000002,1199.9999999999975
Q4-2,2025-11-29,m2,14920.649787094422,14920.649787094422,14170.068311841413,29090.718098935835,4448.15228921312,1199.9999999999975,1199.9999999999873
Q4-2,2025-11-30,m2,54213.12653630362,54213.12653630362,26216.893937473484,80430.02047377711,5344.657576509312,1199.9999999999873,1200.0000000000068
Q4-2,2025-12-01,m2,58564.96036927872,58564.96036927872,46977.86184753556,105542.82221681428,9606.121889497257,1200.0000000000068,1200.0000000000066
Q4-2,2025-12-02,m2,62076.98654202609,62076.98654202609,43181.98138458982,105258.96792661591,8470.004846385595,1200.0000000000066,1200.0000000000068
Q4-2,2025-12-03,m2,63021.23572204939,63021.23572204939,30909.679799814192,93930.91552186359,6600.599156612356,1200.0000000000068,1200.0000000000002
Q4-2,2025-12-04,m2,63912.31292417843,63912.31292417843,27157.60907368466,91069.9219978631,5217.751778104588,1200.0000000000002,1200.000000000003
Q4-2,2025-12-05,m2,22957.050544035214,22957.050544035214,8949.728762619041,31906.779306654254,2968.621481070099,1200.000000000003,1199.9999999999945
Q4-2,2025-12-06,m2,19166.615209497617,19166.615209497617,20613.793606609437,39780.408816107054,6063.956174534269,1199.9999999999945,1200.000000000002
Q4-2,2025-12-07,m2,67973.23983055042,67973.23983055042,13332.33338493083,81305.57321548124,2461.3507491291793,1200.000000000002,1200.0000000000075
Q4-2,2025-12-08,m2,69504.34165597046,69504.34165597046,8360.812502018383,77865.15415798884,1460.1850535628778,1200.0000000000075,1200.0000000000055
Q4-2,2025-12-09,m2,68636.51992607798,68636.51992607798,13627.66857475678,82264.18850083476,2281.2229505470677,1200.0000000000055,1200.000000000011
Q4-2,2025-12-10,m2,69035.65699460458,69035.65699460458,11285.422527795607,80321.07952240019,2294.4913933114003,1200.000000000011,1200.0000000000061
Q4-2,2025-12-11,m2,66771.65180736256,66771.65180736256,11035.388289918908,77807.04009728147,2104.290974711105,1200.0000000000061,1200.0000000000061
Q4-2,2025-12-12,m2,23766.306711540703,23766.306711540703,8544.617311332928,32310.92402287363,3110.9031225533295,1200.0000000000061,1200.0000000000173
Q4-2,2025-12-13,m2,21820.5401219772,21820.5401219772,12483.650844942033,34304.19096691923,3411.5212849380514,1200.0000000000173,1199.9999999999868
Q4-2,2025-12-14,m2,68974.66935259418,68974.66935259418,14014.665452797617,82989.3348053918,2407.6919029161463,1199.9999999999868,1200.0000000000039
Q4-2,2025-12-15,m2,69855.49766313934,69855.49766313934,13360.16074349937,83215.6584066387,2434.31388159323,1200.0000000000039,1200.0000000000002
Q4-2,2025-12-16,m2,69510.97462037996,69510.97462037996,12409.370088401089,81920.34470878105,2199.431642194141,1200.0000000000002,1200.0000000000068
Q4-2,2025-12-17,m2,69044.2358174189,69044.2358174189,10931.94418742967,79976.18000484857,2140.546517805507,1200.0000000000068,1200.0000000000045
Q4-2,2025-12-18,m2,67643.33656776174,67643.33656776174,14671.792016185418,82315.12858394715,2591.0366896651453,1200.0000000000045,1200.0000000000089
Q4-2,2025-12-19,m2,25378.53253817377,25378.53253817377,4210.136723072881,29588.66926124665,1646.2175977996726,1200.0000000000089,1200.0000000000136
Q4-2,2025-12-20,m2,21731.07591248467,21731.07591248467,7533.936534265989,29265.01244675066,2582.238142297288,1200.0000000000136,1200.0000000000146
Q4-2,2025-12-21,m2,68139.77719782389,68139.77719782389,15814.073051523099,83953.85024934699,2969.204149937822,1200.0000000000146,1200.0000000000007
Q4-2,2025-12-22,m2,70233.15865977466,70233.15865977466,11484.993212476424,81718.1518722511,2083.2081676621933,1200.0000000000007,1200.000000000007
Q4-2,2025-12-23,m2,69458.19164771205,69458.19164771205,6270.612480005472,75728.80412771752,1105.5333174282646,1200.000000000007,1199.9999999999995
Q4-2,2025-12-24,m2,66702.2547219703,66702.2547219703,16396.28760285196,83098.54232482225,2949.498947160747,1199.9999999999995,1200.000000000001
Q4-2,2025-12-25,m2,67353.24113225064,67353.24113225064,14600.17704543241,81953.41817768305,2931.8688302019605,1200.000000000001,1200.000000000006
Q4-2,2025-12-26,m2,24911.39518690185,24911.39518690185,4413.940136427398,29325.335323329247,1633.4837910079177,1200.000000000006,1200.0000000000025
Q4-2,2025-12-27,m2,21361.558253497584,21361.558253497584,8072.515483492515,29434.0737369901,2321.1962935374895,1200.0000000000025,1199.9999999999895
Q4-2,2025-12-28,m2,67871.3279798002,67871.3279798002,10304.279781712308,78175.60776151251,1901.8480742141126,1199.9999999999895,1199.999999999997
Q4-2,2025-12-29,m2,68425.07668852102,68425.07668852102,7100.697651836415,75525.77434035743,1313.3130970189063,1199.999999999997,1200.000000000006
Q4-2,2025-12-30,m2,67297.87324112566,67297.87324112566,8946.603801033874,76244.47704215953,1557.97457322175,1200.000000000006,1200.000000000005
Q4-2,2025-12-31,m2,69154.00293777022,69154.00293777022,18242.379876130213,87396.38281390043,3340.018768837169,1200.000000000005,5999.999999999998
Q4-2,2025-02-01,m3,19749.982432945813,19749.982432945813,2058.9892990431167,21808.97173198893,763.2592019885549,1200.0000000000055,1200.0000000000023
Q4-2,2025-02-02,m3,61572.58309267402,61572.58309267402,4773.721582032872,66346.30467470689,829.4201216224247,1200.0000000000023,1199.9999999999984
Q4-2,2025-02-03,m3,59493.49832248191,59493.49832248191,8697.489355946476,68190.98767842838,1695.5023760132074,1199.9999999999984,1200.0000000000005
Q4-2,2025-02-04,m3,59253.68955720708,59253.68955720708,15798.377277786625,75052.0668349937,2979.255058336392,1200.0000000000005,1200.0000000000036
Q4-2,2025-02-05,m3,59398.57897486293,59398.57897486293,12925.28848936191,72323.86746422484,2538.66592585107,1200.0000000000036,1200.0
Q4-2,2025-02-06,m3,59375.70405535772,59375.70405535772,12236.502166987317,71612.20622234503,2263.1059671803723,1200.0,1200.000000000008
Q4-2,2025-02-07,m3,20138.242356622566,20138.242356622566,2548.9459315803815,22687.188288202946,974.954867612417,1200.000000000008,1199.9999999999939
Q4-2,2025-02-08,m3,17035.386759865447,17035.386759865447,4045.892682366127,21081.279442231575,1500.3788161423697,1199.9999999999939,1199.9999999999905
Q4-2,2025-02-09,m3,57176.19871157153,57176.19871157153,12608.743670276202,69784.94238184774,2538.4413320103777,1199.9999999999905,1199.9999999999984
Q4-2,2025-02-10,m3,55300.43009998466,55300.43009998466,8389.006630827043,63689.43673081171,1790.5172527630652,1199.9999999999984,1200.0000000000089
Q4-2,2025-02-11,m3,54809.306277021475,54809.306277021475,10470.77657770616,65280.08285472763,1942.0128802428603,1200.0000000000089,1200.0000000000107
Q4-2,2025-02-12,m3,54519.56679951591,54519.56679951591,11612.074827626377,66131.6416271423,2338.8012263359187,1200.0000000000107,1200.0000000000018
Q4-2,2025-02-13,m3,53093.293182271686,53093.293182271686,8183.569701830025,61276.86288410171,1740.0517883713683,1200.0000000000018,1200.0000000000045
Q4-2,2025-02-14,m3,17279.89259601201,17279.89259601201,3739.3996226511354,21019.292218663148,1511.0442808776727,1200.0000000000045,1200.0000000000098
Q4-2,2025-02-15,m3,16066.633230410487,16066.633230410487,5460.243593840375,21526.876824250863,1958.4971402808062,1200.0000000000098,1200.0000000000064
Q4-2,2025-02-16,m3,52648.56308170024,52648.56308170024,14105.917257991765,66754.480339692,2810.11325600873,1200.0000000000064,1200.0
Q4-2,2025-02-17,m3,50875.81968566438,50875.81968566438,9242.369949648571,60118.18963531295,1979.509750573414,1200.0,1200.000000000001
Q4-2,2025-02-18,m3,49404.21810805664,49404.21810805664,12415.773383299927,61819.991491356566,2459.4523201607485,1200.000000000001,1200.000000000016
Q4-2,2025-02-19,m3,48692.08215765613,48692.08215765613,19932.85930773543,68624.94146539156,4035.312682796494,1200.000000000016,1200.0000000000016
Q4-2,2025-02-20,m3,49779.31282349699,49779.31282349699,12868.96226931572,62648.27509281271,2505.428969256144,1200.0000000000016,1200.0000000000039
Q4-2,2025-02-21,m3,16927.853868464925,16927.853868464925,3065.6929636893774,19993.5468321543,1377.5957068355651,1200.0000000000039,1199.999999999995
Q4-2,2025-02-22,m3,15224.645345010998,15224.645345010998,4944.272303056648,20168.917648067647,1724.557117734475,1199.999999999995,1200.000000000011
Q4-2,2025-02-23,m3,49224.092747572744,49224.092747572744,12393.015943785267,61617.10869135801,2560.0678477744277,1200.000000000011,1200.000000000006
Q4-2,2025-02-24,m3,47674.057037109014,47674.057037109014,11593.17268231436,59267.229719423376,2329.527356605549,1200.000000000006,1200.0000000000098
Q4-2,2025-02-25,m3,46728.553107116335,46728.553107116335,9306.465589057032,56035.01869617337,2050.368944696832,1200.0000000000098,1200.0000000000023
Q4-2,2025-02-26,m3,45982.81812080843,45982.81812080843,15954.724452916535,61937.54257372496,3463.646623854699,1200.0000000000023,1199.9999999999977
Q4-2,2025-02-27,m3,44671.661465163095,44671.661465163095,16627.244960538614,61298.90642570171,3069.9536121111414,1199.9999999999977,1200.000000000004
Q4-2,2025-02-28,m3,15924.920500747645,15924.920500747645,1812.9570876584326,17737.877588406078,901.6818514092363,1200.000000000004,1199.9999999999864
Q4-2,2025-03-01,m3,14117.189075810002,14117.189075810002,4385.961223203587,18503.15029901359,1349.915789163883,1199.9999999999864,1199.9999999999966
Q4-2,2025-03-02,m3,45234.518455990874,45234.518455990874,33194.45596457839,78428.97442056926,7025.28477709771,1199.9999999999966,1199.9999999999984
Q4-2,2025-03-03,m3,44378.11925745303,44378.11925745303,34575.52280725558,78953.6420647086,7237.807509714894,1199.9999999999984,1199.9999999999945
Q4-2,2025-03-04,m3,45729.37996903992,45729.37996903992,14444.749962843045,60174.12993188296,3283.4166356250935,1199.9999999999945,1199.9999999999977
Q4-2,2025-03-05,m3,44347.946873443754,44347.946873443754,11252.327836106026,55600.274709549776,2336.2878559441456,1199.9999999999977,1199.9999999999945
Q4-2,2025-03-06,m3,43672.24482020692,43672.24482020692,12003.928689243901,55676.17350945082,2637.061366344141,1199.9999999999945,1200.0000000000002
Q4-2,2025-03-07,m3,14535.380938237242,14535.380938237242,2091.6401569659647,16627.021095203207,848.1277344225908,1200.0000000000002,1200.0000000000064
Q4-2,2025-03-08,m3,13321.640317644407,13321.640317644407,2571.7742186242776,15893.414536268685,977.492477597358,1200.0000000000064,1200.000000000007
Q4-2,2025-03-09,m3,45254.518457370315,45254.518457370315,9303.147471930615,54557.66592930093,2060.2122767563615,1200.000000000007,1200.0000000000036
Q4-2,2025-03-10,m3,44135.02812667185,44135.02812667185,18138.027690311843,62273.055816983695,4260.462116636363,1200.0000000000036,1200.0000000000036
Q4-2,2025-03-11,m3,43423.63984566109,43423.63984566109,11552.965083813364,54976.60492947446,2593.336782428357,1200.0000000000036,1199.999999999996
Q4-2,2025-03-12,m3,41550.54080661274,41550.54080661274,12587.564037586684,54138.10484419943,2913.1317649013154,1199.999999999996,1199.999999999995
Q4-2,2025-03-13,m3,41962.75995746879,41962.75995746879,27640.103863674354,69602.86382114314,6199.399142911803,1199.999999999995,1199.999999999998
Q4-2,2025-03-14,m3,13839.64119565146,13839.64119565146,2034.188422632917,15873.829618284377,880.3493212707747,1199.999999999998,1200.0
Q4-2,2025-03-15,m3,12427.437164289364,12427.437164289364,7843.930621678203,20271.367785967566,2526.3021293567344,1200.0,1199.9999999999952
Q4-2,2025-03-16,m3,42680.30319569615,42680.30319569615,11890.573357956222,54570.87655365237,2669.9775977636928,1199.9999999999952,1200.0000000000014
Q4-2,2025-03-17,m3,40909.09527824294,40909.09527824294,7916.077208308184,48825.17248655112,1789.8780529837431,1200.0000000000014,1199.9999999999945
Q4-2,2025-03-18,m3,40050.39280250882,40050.39280250882,14113.57790114491,54163.97070365373,2835.993311774174,1199.9999999999945,1200.0000000000014
Q4-2,2025-03-19,m3,39547.76977341728,39547.76977341728,11094.72990986433,50642.49968328161,2531.5627749920714,1200.0000000000014,1200.0000000000095
Q4-2,2025-03-20,m3,40006.82728255646,40006.82728255646,13644.447598937317,53651.27488149378,3162.2499776191107,1200.0000000000095,1199.9999999999977
Q4-2,2025-03-21,m3,13432.005700113823,13432.005700113823,1761.6406119469657,15193.646312060788,809.041314040162,1199.9999999999977,1199.9999999999975
Q4-2,2025-03-22,m3,11586.142988387353,11586.142988387353,4833.1440276284975,16419.28701601585,1625.1314812205164,1199.9999999999975,1200.0000000000023
Q4-2,2025-03-23,m3,38718.977362008336,38718.977362008336,12621.06751990262,51340.04488191096,2807.1564467261246,1200.0000000000023,1200.000000000002
Q4-2,2025-03-24,m3,37669.48048140503,37669.48048140503,11588.31650141145,49257.79698281648,2697.52390356904,1200.000000000002,1199.9999999999964
Q4-2,2025-03-25,m3,37603.85636557441,37603.85636557441,17503.24648524682,55107.102850821226,4235.759302008884,1199.9999999999964,1199.9999999999989
Q4-2,2025-03-26,m3,36973.7221804164,36973.7221804164,9729.317200578762,46703.039380995164,2308.5041144547877,1199.9999999999989,1200.0000000000005
Q4-2,2025-03-27,m3,36633.54209379844,36633.54209379844,14726.71374277844,51360.25583657688,3457.235018503291,1200.0000000000005,1199.9999999999995
Q4-2,2025-03-28,m3,13032.106169064853,13032.106169064853,3036.7769056014604,16068.883074666313,1045.0507494299188,1199.9999999999995,1200.0000000000023
Q4-2,2025-03-29,m3,11476.522535023185,11476.522535023185,5252.033994246969,16728.556529270154,1651.33904331837,1200.0000000000023,1199.9999999999993
Q4-2,2025-03-30,m3,35032.47239548818,35032.47239548818,11533.139001059282,46565.61139654746,2677.552016220632,1199.9999999999993,1200.0000000000025
Q4-2,2025-03-31,m3,35383.120454554875,35383.120454554875,16464.610313402452,51847.73076795733,3695.9312421654413,1200.0000000000025,1200.0000000000039
Q4-2,2025-04-01,m3,36679.43170080709,36679.43170080709,20811.328145151387,57490.75984595847,5335.011749838854,1200.0000000000039,1199.9999999999973
Q4-2,2025-04-02,m3,34529.80098951109,34529.80098951109,33442.0119159336,67971.81290544469,7653.9974111276215,1199.9999999999973,1199.9999999999995
Q4-2,2025-04-03,m3,36951.84834224473,36951.84834224473,13292.927240898865,50244.77558314359,3079.6250715844676,1199.9999999999995,1200.0000000000068
Q4-2,2025-04-04,m3,12317.02552854739,12317.02552854739,2637.2609613005498,14954.28648984794,1055.2659914234914,1200.0000000000068,1200.0000000000039
Q4-2,2025-04-05,m3,11168.102202136986,11168.102202136986,5274.484528392024,16442.58673052901,1985.6870402153452,1200.0000000000039,1200.0000000000014
Q4-2,2025-04-06,m3,34861.47274035892,34861.47274035892,11009.26945190268,45870.742192261605,2424.459062904292,1200.0000000000014,1200.000000000012
Q4-2,2025-04-07,m3,35129.341477413334,35129.341477413334,7635.167189029042,42764.50866644237,1878.2822952979157,1200.000000000012,1200.0000000000039
Q4-2,2025-04-08,m3,35023.49411618254,35023.49411618254,16332.64993257248,51356.14404875502,3464.8362078598375,1200.0000000000039,1199.9999999999932
Q4-2,2025-04-09,m3,34414.01429615988,34414.01429615988,21801.72512016903,56215.739416328914,5462.5056717112475,1199.9999999999932,1200.0000000000118
Q4-2,2025-04-10,m3,34668.200601577206,34668.200601577206,14381.465361258728,49049.665962835934,3135.4844302882957,1200.0000000000118,1200.000000000009
Q4-2,2025-04-11,m3,12046.466541623606,12046.466541623606,2128.6318314508844,14175.09837307449,987.1932922276733,1200.000000000009,1200.0000000000064
Q4-2,2025-04-12,m3,10710.267044109589,10710.267044109589,4090.9863292112427,14801.253373320831,1738.3713332834034,1200.0000000000064,1199.9999999999995
Q4-2,2025-04-13,m3,34091.181841807396,34091.181841807396,14729.423196853328,48820.605038660724,3216.5451872067742,1199.9999999999995,1200.0000000000016
Q4-2,2025-04-14,m3,33554.52041342833,33554.52041342833,8699.187868510078,42253.70828193841,2118.0156487831064,1200.0000000000016,1200.000000000004
Q4-2,2025-04-15,m3,33458.163212133535,33458.163212133535,10034.378338446997,43492.54155058053,2160.688804751128,1200.000000000004,1200.0000000000005
Q4-2,2025-04-16,m3,33944.89053491106,33944.89053491106,13567.991644641785,47512.88217955284,3278.2792673917556,1200.0000000000005,1200.0000000000055
Q4-2,2025-04-17,m3,33036.210704111894,33036.210704111894,13290.078994884669,46326.28969899657,2835.3373507224387,1200.0000000000055,1199.999999999996
Q4-2,2025-04-18,m3,11442.496787002969,11442.496787002969,2676.6117879193025,14119.108574922271,1336.1870088978008,1199.999999999996,1200.0000000000057
Q4-2,2025-04-19,m3,10328.415143731567,10328.415143731567,4893.559249890597,15221.974393622164,1778.277029785006,1200.0000000000057,1200.0
Q4-2,2025-04-20,m3,32251.258403125074,32251.258403125074,14990.783940070274,47242.042343195346,3304.5656980132917,1200.0,1200.000000000001
Q4-2,2025-04-21,m3,32178.138360324705,32178.138360324705,9193.61402524888,41371.752385573585,2276.5909275446074,1200.000000000001,1200.000000000012
Q4-2,2025-04-22,m3,32014.848224341695,32014.848224341695,12513.170443682167,44528.01866802386,3008.981455482416,1200.000000000012,1199.999999999995
Q4-2,2025-04-23,m3,33525.9331857882,33525.9331857882,9692.614996805729,43218.54818259393,2303.7844175847144,1199.999999999995,1200.0000000000114
Q4-2,2025-04-24,m3,31830.698831029844,31830.698831029844,10719.476680389895,42550.17551141974,2252.359719575025,1200.0000000000114,1200.000000000006
Q4-2,2025-04-25,m3,10617.546617837623,10617.546617837623,2039.2584311949222,12656.805049032544,935.2442225980373,1200.000000000006,1200.0000000000025
Q4-2,2025-04-26,m3,10011.838265992537,10011.838265992537,4233.466825312649,14245.305091305187,1493.8165417497032,1200.0000000000025,1200.0000000000016
Q4-2,2025-04-27,m3,30409.030119058058,30409.030119058058,15653.600459819705,46062.63057887776,3503.0784870507605,1200.0000000000016,1200.000000000004
Q4-2,2025-04-28,m3,30917.129361759824,30917.129361759824,36272.27382993069,67189.40319169051,8625.825685105534,1200.000000000004,1200.0000000000127
Q4-2,2025-04-29,m3,31207.229931898975,31207.229931898975,10645.08630959416,41852.316241493136,2478.7715136777115,1200.0000000000127,1200.0000000000005
Q4-2,2025-04-30,m3,31079.856737483125,31079.856737483125,9166.459593834921,40246.31633131805,2201.4304916096853,1200.0000000000005,1200.0000000000016
Q4-2,2025-05-01,m3,29901.95084828099,29901.95084828099,33823.55508212546,63725.50593040645,7113.306769736505,1200.0000000000016,1199.9999999999964
Q4-2,2025-05-02,m3,11540.815817879513,11540.815817879513,13229.823673741192,24770.639491620706,4459.616245615965,1199.9999999999964,1200.0
Q4-2,2025-05-03,m3,10715.658228825603,10715.658228825603,13461.50855220732,24177.166781032924,3754.77898932149,1200.0,1199.999999999999
Q4-2,2025-05-04,m3,32653.941113507877,32653.941113507877,21194.315834043322,53848.2569475512,5077.225595874258,1199.999999999999,1200.0000000000005
Q4-2,2025-05-05,m3,32878.96390739622,32878.96390739622,28798.00852098572,61676.97242838194,6309.127432885116,1200.0000000000005,1200.0000000000084
Q4-2,2025-05-06,m3,33544.268933348656,33544.268933348656,22506.947764960198,56051.216698308854,4934.327647436342,1200.0000000000084,1200.000000000004
Q4-2,2025-05-07,m3,33818.18802051272,33818.18802051272,24805.49298834683,58623.68100885955,5236.291818150661,1200.000000000004,1200.0000000000048
Q4-2,2025-05-08,m3,33711.41756692966,33711.41756692966,24644.749261736833,58356.16682866649,5933.295469371087,1200.0000000000048,1199.999999999999
Q4-2,2025-05-09,m3,12583.989220539233,12583.989220539233,3492.0590424720403,16076.048263011275,1261.5818658744695,1199.999999999999,1199.999999999997
Q4-2,2025-05-10,m3,10914.637452973519,10914.637452973519,10232.95813745922,21147.59559043274,3088.3470316952594,1199.999999999997,1199.9999999999982
Q4-2,2025-05-11,m3,33756.75078324265,33756.75078324265,22087.718177824674,55844.46896106732,5300.465897149308,1199.9999999999982,1199.9999999999945
Q4-2,2025-05-12,m3,34243.50509993546,34243.50509993546,15574.690010194554,49818.19511013001,4066.0173880263446,1199.9999999999945,1200.0000000000014
Q4-2,2025-05-13,m3,33437.89352797354,33437.89352797354,13053.978515911323,46491.87204388486,2936.8256912422103,1200.0000000000014,1200.0000000000036
Q4-2,2025-05-14,m3,33134.166462296474,33134.166462296474,14343.986765988626,47478.1532282851,3363.586878227063,1200.0000000000036,1199.9999999999982
Q4-2,2025-05-15,m3,33464.26874782278,33464.26874782278,15143.228375684084,48607.497123506866,3503.7259640489788,1199.9999999999982,1200.0000000000082
Q4-2,2025-05-16,m3,12329.64259608063,12329.64259608063,3388.2861878347367,15717.928783915366,1358.0961528359312,1200.0000000000082,1200.0000000000007
Q4-2,2025-05-17,m3,10868.983898861043,10868.983898861043,9793.507216743616,20662.49111560466,3848.7265101532166,1200.0000000000007,1199.9999999999955
Q4-2,2025-05-18,m3,33025.83148745462,33025.83148745462,16793.432978413115,49819.26446586773,4442.808413538602,1199.9999999999955,1199.9999999999995
Q4-2,2025-05-19,m3,33039.10139695262,33039.10139695262,10232.478751602821,43271.58014855544,2223.266359945248,1199.9999999999995,1200.000000000007
Q4-2,2025-05-20,m3,32444.67650843211,32444.67650843211,19957.74558676556,52402.42209519767,4706.990667815852,1200.000000000007,1200.0000000000005
Q4-2,2025-05-21,m3,32379.734420758134,32379.734420758134,20635.792386197463,53015.5268069556,4808.381715754002,1200.0000000000005,1200.0000000000055
Q4-2,2025-05-22,m3,32336.454312786875,32336.454312786875,12638.978183359759,44975.432496146634,2784.524669919309,1200.0000000000055,1199.9999999999998
Q4-2,2025-05-23,m3,11907.085822046382,11907.085822046382,2891.6889361983817,14798.774758244763,1316.611204209196,1199.9999999999998,1199.9999999999977
Q4-2,2025-05-24,m3,10908.557849484898,10908.557849484898,5391.839120701434,16300.396970186332,1802.1984050640692,1199.9999999999977,1200.0000000000002
Q4-2,2025-05-25,m3,32141.331968120336,32141.331968120336,12628.592785032983,44769.92475315332,2889.751835836556,1200.0000000000002,1200.000000000008
Q4-2,2025-05-26,m3,32538.73729745281,32538.73729745281,21565.293009799887,54104.0303072527,5222.324572447405,1200.000000000008,1200.0000000000005
