date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,mean_reserve_kw,soc_start_kwh,soc_end_kwh
2025-03-25,m2,36923.569328663376,34917.90226699587,40202.92844549411,75120.83071248999,10438.891124374657,0.0,1200.0,1200.0000000000018
2025-03-26,m2,36818.02774091074,37167.8485780404,17762.57155913263,54930.42013717303,4391.274589373059,0.0,1200.0000000000018,1200.0
2025-03-27,m2,36395.62854148797,35033.16077240958,31416.528885017535,66449.68965742711,7143.595098102329,0.0,1200.0,1200.0000000000018
2025-03-28,m2,16796.400921098695,16709.210999317576,3991.57681859096,20700.78781790854,1089.0720820775155,0.0,1200.0000000000018,1200.0
2025-03-29,m2,14552.480762356197,15111.029545395142,6088.430669961365,21199.460215356507,1539.6057032560398,0.0,1200.0,1200.0
2025-03-30,m2,35317.152954348945,33575.337034229335,28498.63164770862,62073.96868193796,7086.657700633614,0.0,1200.0,1200.0000000000018
2025-03-31,m2,35176.911028615286,38694.83973567323,10864.50779878965,49559.34753446288,2478.5371235696775,0.0,1200.0000000000018,1200.0000000000018
2025-04-01,m2,35330.96509421058,34568.121366544154,33725.902734783056,68294.0241013272,9492.393835459994,0.0,1200.0000000000018,1200.0
2025-04-02,m2,34105.46125316801,34208.08214599331,36176.69982531999,70384.78197131329,8703.433229957687,0.0,1200.0,1200.0000000000018
2025-04-03,m2,35772.50563956,33981.61955662051,26969.98558932507,60951.605145945585,6093.798586829647,0.0,1200.0000000000018,1200.0000000000018
2025-04-04,m2,16044.774461874234,16061.373438023375,3749.391664534852,19810.765102558227,1164.1628164954395,0.0,1200.0000000000018,1200.0
2025-04-05,m2,14139.16178140237,14429.782187260083,8348.438613723258,22778.22080098334,2457.1839346855927,0.0,1200.0,1200.0000000000036
2025-04-06,m2,34339.04234110916,34450.26846485575,14948.095039866246,49398.363504721994,4045.414319881189,0.0,1200.0000000000036,1200.0
2025-04-07,m2,34853.76496557081,37240.99148208622,8252.72991068012,45493.72139276634,1894.4415040881825,0.0,1200.0,1200.0000000000018
2025-04-08,m2,34897.036100718404,33527.03158594745,28525.67587234496,62052.70745829241,6263.127551315774,0.0,1200.0000000000018,1200.0000000000018
2025-04-09,m2,34228.5254419921,35261.26909981429,20973.99919781389,56235.26829762818,5076.368219524782,0.0,1200.0000000000018,1200.0
2025-04-10,m2,34629.930680444624,34374.7595247745,22943.842799858983,57318.60232463348,5042.183042534316,0.0,1200.0,1200.0
2025-04-11,m2,15579.93109738446,16474.078163723974,2238.026546907834,18712.104710631807,891.460022294906,0.0,1200.0,1199.9999999999964
2025-04-12,m2,14024.301645898162,13902.996684709136,13598.991976945334,27501.988661654468,3736.510200485376,0.0,1199.9999999999964,1200.0
2025-04-13,m2,33483.563106678375,34019.718572107246,19494.1848024473,53513.903374554546,4333.1787269291235,0.0,1200.0,1200.0
2025-04-14,m2,33390.192296987574,31501.662676045788,30624.659916520708,62126.322592566496,6962.074597276052,0.0,1200.0,1200.0
2025-04-15,m2,33761.23371326756,35659.24885355064,7287.9415564457095,42947.19040999635,1509.1552958475881,0.0,1200.0,1200.0000000000018
2025-04-16,m2,33571.317970097705,34481.70222128648,16699.657603447115,51181.3598247336,4073.6885889266455,0.0,1200.0000000000018,1200.0
2025-04-17,m2,33231.10233378586,36044.28852812783,13467.378044223913,49511.66657235174,2813.0341555761797,0.0,1200.0,1200.0000000000018
2025-04-18,m2,14704.4828344189,14877.45571561557,3133.5998626974997,18011.05557831307,1152.3775068744872,0.0,1200.0000000000018,1199.9999999999982
2025-04-19,m2,13085.653705722663,14356.563875331352,6511.229186862049,20867.7930621934,2084.1843281789115,0.0,1199.9999999999982,1200.0
2025-04-20,m2,32159.27147192575,33766.09157836154,14858.932976300985,48625.02455466252,3360.0472235307157,0.0,1200.0,1200.0
2025-04-21,m2,32273.98781832144,31069.097023012993,19228.893136641043,50297.99015965404,4721.039577789625,0.0,1200.0,1200.0
2025-04-22,m2,31820.101917094165,35511.42794042795,12080.393333381387,47591.82127380934,2693.956015973827,0.0,1200.0,1200.0000000000055
2025-04-23,m2,33008.12766464382,38815.671729841946,8625.17006778088,47440.84179762282,2033.9584864883627,0.0,1200.0000000000055,1200.0
2025-04-24,m2,31788.95943914666,33165.19373235456,13106.08962754278,46271.28335989734,2675.157377030565,0.0,1200.0,1199.9999999999982
2025-04-25,m2,13861.637893918394,13782.313767494828,2317.3837323085163,16099.697499803344,837.006388290836,0.0,1199.9999999999982,1200.0
2025-04-26,m2,12731.971287245113,13133.25784529874,4624.85091623597,17758.10876153471,1294.5697597583098,0.0,1200.0,1200.0000000000018
2025-04-27,m2,30726.722024396353,34619.46323872691,10812.79444025371,45432.25767898062,2542.4469865183246,0.0,1200.0000000000018,1200.0
2025-04-28,m2,30578.83823357882,31218.744462087012,32995.587226093165,64214.33168818017,8293.156415044006,0.0,1200.0,1200.0000000000018
2025-04-29,m2,31416.91290856988,33141.60141709252,8505.202343684403,41646.80376077692,2035.9200628037072,0.0,1200.0000000000018,1200.0
2025-04-30,m2,31394.061322528658,32952.33307628119,10728.193443715492,43680.52651999668,2417.3688752089793,0.0,1200.0,1200.0
2025-05-01,m2,29365.901679331655,31603.503015829374,28792.98288662236,60396.485902451735,6145.912296435051,0.0,1200.0,1200.0000000000018
2025-05-02,m2,14112.030812799381,14008.687480609207,17304.978429199073,31313.665909808282,4791.20295018016,0.0,1200.0000000000018,1200.0
2025-05-03,m2,13203.087816126528,13197.695711502836,17080.256364387933,30277.952075890767,4022.8643641655017,0.0,1200.0,1200.0
2025-05-04,m2,31937.651043640224,31122.400628322877,29175.894003000074,60298.29463132295,7462.5431160350945,0.0,1200.0,1199.9999999999982
2025-05-05,m2,32176.219525444634,31902.89327550549,38006.33734457004,69909.23062007553,8276.00088542248,0.0,1199.9999999999982,1200.0
2025-05-06,m2,32650.424571845295,36840.70328286829,13580.214598078594,50420.91788094689,3212.1645798348363,0.0,1200.0,1200.0000000000018
2025-05-07,m2,32957.582709986484,36855.94396547274,21024.417423481398,57880.36138895414,4493.616330991905,0.0,1200.0000000000018,1200.0000000000018
2025-05-08,m2,33003.75279597011,33464.151406689045,25846.164689951584,59310.31609664063,6410.975522647849,0.0,1200.0000000000018,1200.0000000000018
2025-05-09,m2,15881.139359906058,16527.979229716497,9112.67749637389,25640.656726090387,2344.1185573878247,0.0,1200.0000000000018,1200.0000000000018
2025-05-10,m2,13607.65368839889,14502.596517611684,12598.740129244296,27101.33664685598,3255.5685594340075,0.0,1200.0000000000018,1200.0000000000036
2025-05-11,m2,33076.57114322163,33771.52561003259,24450.14531979887,58221.67092983147,5880.162107741654,0.0,1200.0000000000036,1200.0000000000036
2025-05-12,m2,33487.377226554665,38591.2111356159,8195.938843356242,46787.14997897214,2171.2346971852894,0.0,1200.0000000000036,1200.0
2025-05-13,m2,33007.75164739687,34364.34464942501,21347.592101025948,55711.93675045096,4864.108699622875,0.0,1200.0,1200.0000000000036
2025-05-14,m2,32992.92618201891,33713.81095978507,25768.957330570156,59482.76829035523,5629.978282178899,0.0,1200.0000000000036,1200.0000000000018
2025-05-15,m2,32883.75484288647,33926.425849422776,22843.566535329905,56769.99238475268,5178.636300106582,0.0,1200.0000000000018,1200.0
2025-05-16,m2,15764.332071702158,15715.018124947706,4686.211433474519,20401.229558422227,1454.5240815810425,0.0,1200.0,1199.9999999999982
2025-05-17,m2,13526.779595156462,13736.720190883821,12268.579851298491,26005.300042182313,3714.95624476698,0.0,1199.9999999999982,1200.0000000000036
2025-05-18,m2,32719.4731973433,32375.578904367005,22470.956726993783,54846.53563136079,6024.453001200589,0.0,1200.0000000000036,1200.0000000000018
2025-05-19,m2,32656.15498171536,33440.90657067309,13157.608579075519,46598.51514974861,2801.2197405506504,0.0,1200.0000000000018,1200.0000000000018
2025-05-20,m2,32452.24255540129,35756.46696241504,11109.256141634713,46865.72310404976,2326.8855110371787,0.0,1200.0000000000018,1200.0000000000018
2025-05-21,m2,31768.39723811242,37074.5783238042,10545.648046789287,47620.22637059349,2450.9066553585526,0.0,1200.0000000000018,1200.0
2025-05-22,m2,32064.06201205527,33683.01921825861,16429.296692147273,50112.31591040589,3393.255448307359,0.0,1200.0,1200.0
2025-05-23,m2,15188.016565747985,16718.89914011494,3572.958366309993,20291.85750642493,1279.333779251872,0.0,1200.0,1199.9999999999982
2025-05-24,m2,13421.722423455381,13380.26470476413,6180.957641745954,19561.222346510083,1633.5083926635084,0.0,1199.9999999999982,1200.0000000000018
2025-05-25,m2,31694.795981437826,32255.46984742271,12723.386235611712,44978.85608303442,3158.5016950835347,0.0,1200.0000000000018,1200.0000000000036
2025-05-26,m2,32176.161057494446,38426.142870894866,11827.300321463714,50253.44319235858,2675.7586833322507,0.0,1200.0000000000036,1200.0
2025-05-27,m2,32471.83919742293,36338.21726228329,8349.591167498984,44687.80842978227,2017.5363029922742,0.0,1200.0,1200.0000000000018
2025-05-28,m2,31807.286761412113,33043.92912927881,20416.162813586463,53460.09194286527,4972.192699778928,0.0,1200.0000000000018,1200.0000000000018
2025-05-29,m2,32213.80780262466,34708.30782180225,19573.107971794576,54281.415793596825,4205.624341717732,0.0,1200.0000000000018,1200.0
2025-05-30,m2,15549.402791021712,16171.380772213686,4588.10313160345,20759.483903817134,1379.3193247436452,0.0,1200.0,1200.0000000000018
2025-05-31,m2,13492.26380175536,13095.853580346808,11304.188307645,24400.041887991807,3019.1959780784764,0.0,1200.0000000000018,1200.0000000000018
2025-06-01,m2,32208.50250332887,31242.068935894687,95665.52867845737,126907.59761435205,23970.534044695174,0.0,1200.0000000000018,1200.0
2025-06-02,m2,33411.73817107377,32823.89721845748,75910.29438840432,108734.1916068618,19308.16637286656,0.0,1200.0,1200.0
2025-06-03,m2,36779.13493821367,37569.954168201286,45558.62848405412,83128.5826522554,10807.873348542525,0.0,1200.0,1200.0
2025-06-04,m2,36886.443560276064,35571.24961675512,61377.122983244015,96948.37259999913,16805.524864876956,0.0,1200.0,1200.0
2025-06-05,m2,39795.13034722238,42167.63006682011,31403.367417470297,73570.9974842904,7879.707254662173,0.0,1200.0,1200.0
2025-06-06,m2,19617.249751427873,19290.27100414838,25457.900575460902,44748.17157960928,7455.1877515285305,0.0,1200.0,1200.0000000000018
2025-06-07,m2,15967.14169590916,16495.817373259124,36449.40756367507,52945.224936934195,9933.06497129323,0.0,1200.0000000000018,1200.0
2025-06-08,m2,42430.39695450742,44233.654353887185,23125.70505020179,67359.35940408897,4648.193092636857,0.0,1200.0,1200.0000000000018
2025-06-09,m2,43584.16385895685,42140.90930720509,38540.93774149618,80681.84704870127,8732.275676245772,0.0,1200.0000000000018,1200.0000000000018
2025-06-10,m2,44494.484652915424,47329.01267117809,15211.626083692887,62540.638754870975,3815.6994942534257,0.0,1200.0000000000018,1200.0
2025-06-11,m2,45653.03008535839,48013.64494228714,28890.512117094455,76904.1570593816,6295.16153781748,0.0,1200.0,1200.0000000000018
2025-06-12,m2,47805.00238651694,47822.73960360462,15461.749039061559,63284.488642666176,3292.091357638167,0.0,1200.0000000000018,1200.0000000000018
2025-06-13,m2,23462.654257094982,23936.81997045939,3917.229675068392,27854.049645527783,1358.6494620744613,0.0,1200.0000000000018,1199.9999999999982
2025-06-14,m2,18411.47302602995,18512.10603941644,18428.16819845255,36940.27423786899,5599.211458211392,0.0,1199.9999999999982,1199.9999999999964
2025-06-15,m2,43372.904562190684,47857.1300283007,13785.849378870895,61642.979407171595,2706.1944681367772,0.0,1199.9999999999964,1200.0
2025-06-16,m2,45760.191225689734,48406.09752653188,17270.605747806832,65676.70327433871,4061.0116944946176,0.0,1200.0,1200.0000000000018
2025-06-17,m2,46459.39766643451,49915.44780017614,21166.008476894367,71081.45627707051,4977.647229157081,0.0,1200.0000000000018,1200.0000000000018
2025-06-18,m2,47169.01831688568,49101.537455012265,10910.812775557233,60012.3502305695,2722.0343873036113,0.0,1200.0000000000018,1200.0
2025-06-19,m2,45228.273390548304,48639.49195382044,22354.829249487673,70994.32120330812,4750.233827905275,0.0,1200.0,1200.0
2025-06-20,m2,23410.18935524873,22936.278326454012,2058.875789335524,24995.154115789537,822.4583425304234,0.0,1200.0,1200.0000000000018
2025-06-21,m2,18411.073074103748,18237.647492465832,11402.666472477329,29640.31396494316,3016.5998731031896,0.0,1200.0000000000018,1199.9999999999982
2025-06-22,m2,43153.86903715051,45836.5579957006,12013.2103177788,57849.7683134794,2859.315773382232,0.0,1199.9999999999982,1200.0
2025-06-23,m2,44337.865190859215,45343.40692766122,15789.282463187235,61132.689390848456,3414.8988263319125,0.0,1200.0,1200.0
2025-06-24,m2,44657.51489991711,44217.17894654846,39948.24400777198,84165.42295432044,9833.328086524627,0.0,1200.0,1200.0000000000018
2025-06-25,m2,44936.90455408217,48908.92921957679,12855.33186835238,61764.261087929175,3022.5769786245987,0.0,1200.0000000000018,1200.0000000000018
2025-06-26,m2,43646.562672601256,46710.925067110395,19420.792686345434,66131.71775345583,4131.793181468474,0.0,1200.0000000000018,1200.0000000000018
2025-06-27,m2,20612.64604772719,20022.564564955675,5472.529047762074,25495.09361271775,1607.634869500249,0.0,1200.0000000000018,1200.0
2025-06-28,m2,17596.21632249799,17688.0653107389,10356.639100992339,28044.70441173124,2985.6357037789403,0.0,1200.0,1200.0000000000018
2025-06-29,m2,43237.77351116651,49623.630551845126,19144.04252988746,68767.67308173259,4192.059556065635,0.0,1200.0000000000018,1200.0000000000018
2025-06-30,m2,45115.594127483026,45414.3866879984,10348.613954832823,55763.00064283122,2544.460497175166,0.0,1200.0000000000018,1200.0
2025-07-01,m2,46142.493447531284,49872.248027798036,34081.484396600135,83953.73242439817,9277.900276333901,0.0,1200.0,1200.0
2025-07-02,m2,45735.41178939694,46260.09596665977,36016.55310918125,82276.64907584102,9331.864493631561,0.0,1200.0,1200.0
2025-07-03,m2,46058.99441942881,47363.127257604254,39645.50049282987,87008.62775043413,9308.645202777423,0.0,1200.0,1200.0
2025-07-04,m2,23317.491317171123,25069.638672102337,20147.51737068539,45217.15604278773,5805.903471429805,0.0,1200.0,1200.0
2025-07-05,m2,21253.185981376802,21438.3703968076,22307.74666417056,43746.11706097816,6219.898354768274,0.0,1200.0,1200.0000000000018
2025-07-06,m2,44510.26646689842,52775.53938560744,39337.5131602711,92113.05254587854,9022.266222295928,0.0,1200.0000000000018,1200.0
2025-07-07,m2,49390.991315898435,49271.91090680752,14614.513465623095,63886.424372430614,3223.469112151637,0.0,1200.0,1200.0
2025-07-08,m2,50942.88150463009,51109.4981058374,16263.525021637712,67373.02312747511,3344.3954076871087,0.0,1200.0,1200.0
2025-07-09,m2,49520.10666189482,48997.56813694898,17833.148385956163,66830.71652290515,3526.5649236401373,0.0,1200.0,1200.0
2025-07-10,m2,49212.8795113166,51023.16319571623,12093.296167885339,63116.45936360157,2752.3983941667593,0.0,1200.0,1200.0
2025-07-11,m2,27648.04121729573,27010.758005268435,10028.080703723192,37038.83870899163,3237.706044324141,0.0,1200.0,1200.0
2025-07-12,m2,23570.746703618497,25634.63738510071,11290.477988183618,36925.11537328432,3470.324925549095,0.0,1200.0,1200.0000000000036
2025-07-13,m2,48383.514009587016,45890.66716418525,34275.82685417748,80166.49401836273,7131.769708745915,0.0,1200.0000000000036,1200.0
2025-07-14,m2,47228.0490851967,48356.799553621204,18073.552035345543,66430.35158896675,4365.767301211849,0.0,1200.0,1200.0
2025-07-15,m2,48395.31176524078,47200.14645498882,21300.1770068325,68500.32346182132,6005.396315445765,0.0,1200.0,1200.0
2025-07-16,m2,46968.64520276735,47115.9461266972,24626.059164669936,71742.00529136714,5384.692582720043,0.0,1200.0,1200.0
2025-07-17,m2,46580.423684636735,49437.41355974764,20704.429252535956,70141.8428122836,4459.711392755896,0.0,1200.0,1200.0
2025-07-18,m2,27414.92947953457,27120.042578343673,9891.409036372683,37011.45161471635,3004.9352702874558,0.0,1200.0,1200.0
2025-07-19,m2,23827.53289589071,23582.57649016317,18978.26895492331,42560.84544508648,5259.27117079663,0.0,1200.0,1200.0000000000018
2025-07-20,m2,46295.789801883584,46712.255615684,21845.790538278685,68558.04615396268,5645.884078404448,0.0,1200.0000000000018,1200.0
2025-07-21,m2,46539.70530139464,47224.83598897627,21400.18496894534,68625.02095792162,5527.220287555328,0.0,1200.0,1200.0
2025-07-22,m2,48255.26783595198,51357.63436213073,11055.425495184994,62413.059857315726,2657.6610689919453,0.0,1200.0,1200.0
2025-07-23,m2,47044.54475119958,44681.92551274602,50125.00789630855,94806.93340905456,11372.32620447845,0.0,1200.0,1200.0
2025-07-24,m2,47429.468949799644,45454.744980914904,37127.59343073635,82582.33841165126,8883.258725646392,0.0,1200.0,1200.0
2025-07-25,m2,27414.346359249434,27492.31731508682,3291.9443696724793,30784.2616847593,1000.9113783118537,0.0,1200.0,1200.0
2025-07-26,m2,24393.275478661453,24851.020629900388,8972.929680801848,33823.95031070223,3245.1289695768105,0.0,1200.0,1199.9999999999982
2025-07-27,m2,46846.5507309214,49277.76075449615,21549.199317892464,70826.96007238861,4699.1267911931045,0.0,1199.9999999999982,1200.0
2025-07-28,m2,47240.59234616361,48658.092197875354,22655.95207708887,71314.04427496422,5731.958777171007,0.0,1200.0,1200.0
2025-07-29,m2,48077.782946395644,53987.38465628443,8135.178806402717,62122.56346268715,1759.924599725585,0.0,1200.0,1200.0
2025-07-30,m2,47273.48123898267,57850.24098367565,9175.12412151551,67025.36510519116,2096.9770188376688,0.0,1200.0,1200.0
2025-07-31,m2,48002.63643796441,52915.60059368197,9955.303272910356,62870.90386659233,2092.879138413049,0.0,1200.0,1200.0
2025-08-01,m2,26453.277326941577,26091.51543440622,1777.7618339729809,27869.277268379203,508.3560210393481,0.0,1200.0,1200.0
2025-08-02,m2,24690.22847512035,24585.30964624727,15292.628350009674,39877.937996256944,3634.1417904002783,0.0,1200.0,1199.9999999999982
2025-08-03,m2,47029.089669747475,47553.69747102327,8832.171910906096,56385.86938192936,2009.8134662063544,0.0,1199.9999999999982,1200.0
2025-08-04,m2,46415.70026989191,47050.392106977924,16908.448909308612,63958.84101628653,4101.684833536673,0.0,1200.0,1200.0
2025-08-05,m2,45622.593272664315,47817.1717443072,8942.813730972786,56759.98547527999,2204.849208814435,0.0,1200.0,1200.0
2025-08-06,m2,44335.53867696829,43587.878486508154,35205.367252098906,78793.24573860706,8173.555807701776,0.0,1200.0,1200.0
2025-08-07,m2,44464.96139727574,44774.53985919948,19769.420902158723,64543.960761358205,4904.364943643899,0.0,1200.0,1200.0
2025-08-08,m2,25460.683022318382,25467.524844102452,2580.7704779425285,28048.29532204498,768.5113250162602,0.0,1200.0,1200.0
2025-08-09,m2,23277.13911148982,23372.152175757998,6830.093353358474,30202.245529116473,2214.0303861431375,0.0,1200.0,1200.0
2025-08-10,m2,40811.21299694096,40545.98497566585,36091.38774934824,76637.3727250141,8517.776162842523,0.0,1200.0,1200.0
2025-08-11,m2,43171.86295482856,45471.37933463098,12805.389337536437,58276.76867216742,3034.4325997182805,0.0,1200.0,1200.0
2025-08-12,m2,42897.497230291556,43550.65103614949,24473.933908136532,68024.58494428602,6064.448756943028,0.0,1200.0,1200.0
2025-08-13,m2,43119.499571078755,45957.619749407044,12211.661936206841,58169.28168561388,2972.1383282985207,0.0,1200.0,1200.0
2025-08-14,m2,42564.864866466254,45134.77124472304,19713.583793686048,64848.355038409085,4360.973782479388,0.0,1200.0,1200.0
2025-08-15,m2,25017.62509706236,24694.68337115664,12558.138117440436,37252.821488597074,3527.906981737645,0.0,1200.0,1200.0000000000036
2025-08-16,m2,23112.02638630384,22784.700013376732,22746.093644430694,45530.79365780743,5633.77003901219,0.0,1200.0000000000036,1200.0
2025-08-17,m2,41973.03226230474,42553.74321169881,20585.062237143546,63138.80544884236,4807.663964465806,0.0,1200.0,1200.0
2025-08-18,m2,42594.806923731754,42421.246710552994,24836.05091999194,67257.29763054493,5244.986320726088,0.0,1200.0,1200.0
2025-08-19,m2,42880.603308740516,43506.55710846267,13128.657897998428,56635.2150064611,2988.313482763355,0.0,1200.0,1200.0
2025-08-20,m2,42205.404163507876,42205.26158174139,40661.898760542375,82867.16034228377,10089.275248795968,0.0,1200.0,1200.0
2025-08-21,m2,43199.274286197404,42854.66535196633,21856.60357419221,64711.26892615854,5256.63371779638,0.0,1200.0,1200.0
2025-08-22,m2,25100.497095526036,25019.251305810598,6961.867728960845,31981.119034771444,2266.2333806936754,0.0,1200.0,1200.0000000000018
2025-08-23,m2,23696.822052897158,24732.80664254451,4902.471229616126,29635.277872160637,1676.7655330389318,0.0,1200.0000000000018,1200.0
2025-08-24,m2,41802.26132184084,42558.91950658555,21555.4462373165,64114.36574390205,4756.590256033105,0.0,1200.0,1200.0
2025-08-25,m2,43204.3700156204,41786.324160287135,50539.769446792896,92326.09360708002,13101.237469482607,0.0,1200.0,1200.0000000000018
2025-08-26,m2,44409.2142240418,45439.26027084595,16369.682594076108,61808.942864922064,3618.5919203108765,0.0,1200.0000000000018,1200.0000000000018
2025-08-27,m2,44039.068230701196,48431.320201432274,20220.55221126019,68651.87241269246,4129.405521313351,0.0,1200.0000000000018,1200.0
2025-08-28,m2,43586.342428225515,49165.468619609004,22569.67790418707,71735.14652379608,5568.687007306724,0.0,1200.0,1200.0
2025-08-29,m2,26203.97423817944,25956.44543839391,15107.246442013777,41063.691880407685,4204.673057944284,0.0,1200.0,1200.0000000000018
2025-08-30,m2,23785.773546130822,23688.25693669445,16536.80372945955,40225.060666154,4505.0191445400815,0.0,1200.0000000000018,1200.0
2025-08-31,m2,42344.03710012945,44605.54957706026,19047.895309350195,63653.44488641045,4618.0593494503455,0.0,1200.0,1200.0
2025-09-01,m2,43612.19077036483,43335.388569029084,8529.702460265351,51865.09102929443,2630.598688070606,0.0,1200.0,1200.0
2025-09-02,m2,41174.812487528965,43659.39987185936,5190.326921288164,48849.72679314752,1003.5229320816796,0.0,1200.0,1200.0
2025-09-03,m2,41154.242002849336,41235.82798345754,3299.0068073294597,44534.834790787,863.1691790308037,0.0,1200.0,1200.0
2025-09-04,m2,38936.47671088711,38438.948241378064,12924.373735172318,51363.32197655038,2696.87239720278,0.0,1200.0,1200.0
2025-09-05,m2,22202.73967692122,21964.251794746076,25.971285152735224,21990.223079898813,12.147467330559039,0.0,1200.0,1200.0000000000036
2025-09-06,m2,18048.58124632629,17983.71375846979,6020.322455443034,24004.036213912823,2121.123174284111,0.0,1200.0000000000036,1199.9999999999982
2025-09-07,m2,35911.88145510109,38857.88530960207,9087.3313707491,47945.216680351165,1805.4113498111296,0.0,1199.9999999999982,1200.0000000000018
2025-09-08,m2,34500.55211894351,35631.00321854542,28282.142329519742,63913.145548065164,6691.121183020976,0.0,1200.0000000000018,1200.0
2025-09-09,m2,35557.500711426066,38934.426417255396,13270.369858816543,52204.79627607194,2628.4791517179024,0.0,1200.0,1199.9999999999982
2025-09-10,m2,35648.57167199945,36474.145665715194,35096.45791967142,71570.60358538662,8336.157596092271,0.0,1199.9999999999982,1200.0000000000018
2025-09-11,m2,36598.95000875513,35465.72431561135,25670.32711980679,61136.051435418136,6002.195471373216,0.0,1200.0000000000018,1200.0
2025-09-12,m2,20279.678319812614,20315.046136900535,2779.658777078568,23094.704913979105,782.0023709005739,0.0,1200.0,1200.0000000000036
2025-09-13,m2,18081.654527325692,18228.60943173135,4895.096287358182,23123.705719089532,1886.4399137939363,0.0,1200.0000000000036,1200.0
2025-09-14,m2,36254.52850191285,35503.928802116396,35099.69759354838,70603.62639566477,8366.013615801901,0.0,1200.0,1200.0
2025-09-15,m2,36407.66945407879,38540.473165641815,14283.380988111227,52823.85415375304,2979.0984675212685,0.0,1200.0,1200.0000000000018
2025-09-16,m2,35829.725477612534,35043.32732373186,35846.0520471497,70889.37937088156,9367.18141013549,0.0,1200.0000000000018,1199.9999999999982
2025-09-17,m2,37530.35722566793,36894.824496286776,28038.97524427623,64933.799740563,6208.765656186204,0.0,1199.9999999999982,1200.0
2025-09-18,m2,36400.50830346803,42037.76616106951,16212.603683802607,58250.36984487211,3367.788637940278,0.0,1200.0,1200.0000000000018
2025-09-19,m2,21246.393699140044,21428.708297298614,3715.530912962042,25144.239210260654,1543.007357851792,0.0,1200.0000000000018,1200.0
2025-09-20,m2,18604.17955452881,18589.15067667059,8422.827711711867,27011.978388382457,2492.0844416518366,0.0,1200.0,1200.0000000000018
2025-09-21,m2,37787.2110353072,37469.07779909817,18196.845632491346,55665.923431589516,3925.668167960629,0.0,1200.0000000000018,1200.0
2025-09-22,m2,37162.25004982694,35581.80510145792,39697.38416262694,75279.18926408485,10121.637060449342,0.0,1200.0,1200.0000000000018
2025-09-23,m2,37500.522096074135,36845.2087047316,33876.31483720946,70721.52354194106,7658.726254060264,0.0,1200.0000000000018,1200.0
2025-09-24,m2,38588.95643590661,44278.026621784666,14163.428824910901,58441.45544669557,3345.944949174678,0.0,1200.0,1200.0
2025-09-25,m2,38152.003486288115,40821.87379949349,15188.27835296453,56010.152152458024,3774.6899053042307,0.0,1200.0,1200.0000000000018
2025-09-26,m2,21464.17009364144,21085.16745049521,4235.003915163768,25320.171365658978,1462.1483011627738,0.0,1200.0000000000018,1199.9999999999982
2025-09-27,m2,18601.607896443627,19282.186244574877,6693.046816966022,25975.2330615409,1996.022439419291,0.0,1199.9999999999982,1200.0000000000018
2025-09-28,m2,38169.64840082462,41679.33724728141,17874.886893492083,59554.22414077349,3965.302133292788,0.0,1200.0000000000018,1200.0
2025-09-29,m2,38398.05251394527,37089.09408550155,36720.78385483048,73809.87794033202,8465.134660632695,0.0,1200.0,1200.0
2025-09-30,m2,38967.262834084,41360.77206869139,27633.982452882923,68994.75452157432,6314.793523546135,0.0,1200.0,1199.9999999999964
2025-10-01,m2,40033.6191261573,39263.34642477626,5177.045320066423,44440.39174484268,1406.7645270918993,0.0,1199.9999999999964,1200.0
2025-10-02,m2,35621.70668824792,33973.542272267885,24148.3248493907,58121.867121658586,5609.628961661047,0.0,1200.0,1200.0000000000036
2025-10-03,m2,18849.548190934398,19552.834326407414,1132.4956199848507,20685.329946392263,498.2922743258826,0.0,1200.0000000000036,1200.0
2025-10-04,m2,16936.638114801834,16759.312572372153,9200.9846568578,25960.297229229953,2563.006989936523,0.0,1200.0,1200.0000000000073
2025-10-05,m2,36656.28007173705,35694.99458847798,18549.393665759795,54244.388254237776,4859.127014534983,0.0,1200.0000000000073,1200.0
2025-10-06,m2,36789.09116817356,40986.2339319289,8893.815545942089,49880.04947787099,2025.0651748419082,0.0,1200.0,1199.9999999999982
2025-10-07,m2,36443.649264922205,39251.006700299935,7779.271726369747,47030.27842666968,1813.0382674696705,0.0,1199.9999999999982,1199.9999999999982
2025-10-08,m2,33953.59500997969,35054.050629579535,19316.815622728012,54370.86625230755,4320.919907213232,0.0,1199.9999999999982,1200.0000000000018
2025-10-09,m2,34702.06033438421,33412.597363687164,36598.98575303341,70011.58311672058,9165.995875816048,0.0,1200.0000000000018,1200.0000000000018
2025-10-10,m2,17882.932493285458,17649.134878466608,6744.297408050785,24393.432286517393,2044.9193121373783,0.0,1200.0000000000018,1200.0000000000018
2025-10-11,m2,16162.567828782989,16098.594815567034,9092.594996103986,25191.18981167102,2848.3404625076837,0.0,1200.0000000000018,1200.0000000000036
2025-10-12,m2,35316.31032531549,35462.6922197128,22585.68589019322,58048.37810990602,4736.620408473589,0.0,1200.0000000000036,1200.0
2025-10-13,m2,36854.26759721371,36534.88405212721,25391.525333947844,61926.40938607505,6154.91997675998,0.0,1200.0,1199.9999999999982
2025-10-14,m2,37603.76447038033,37283.6525831755,30393.591015921822,67677.24359909732,7383.921750536572,0.0,1199.9999999999982,1200.0000000000036
2025-10-15,m2,35250.61146996884,33999.82155406018,47828.06521784055,81827.88677190072,11786.33459981579,0.0,1200.0000000000036,1200.0000000000018
