date,method,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
2025-06-15,m2,37672.3387001371,50549.46039372142,88221.79909385851,12042.626880952379,1199.9999999999989,1200.0000000000036
2025-06-16,m2,38066.8762877148,55733.86212388333,93800.73841159813,13301.178535714287,1200.0000000000036,1199.9999999999957
2025-06-17,m2,38175.14323719981,61262.08112878453,99437.22436598434,14945.702821428573,1199.9999999999957,1199.9999999999995
2025-06-18,m2,38436.24420790799,43080.19871485476,81516.44292276276,10801.880871428571,1199.9999999999995,1200.0000000000005
2025-06-19,m2,37950.86586980075,42515.07715951547,80465.94302931623,9823.525171428571,1200.0000000000005,1199.999999999998
2025-06-20,m2,37570.64288445965,0.0,37570.64288445965,0.0,1199.999999999998,1199.9999999999998
2025-06-21,m2,37024.485845213916,0.0,37024.485845213916,0.0,1199.9999999999998,1200.0000000000016
2025-06-22,m2,36429.07196124001,42487.799439333336,78916.87140057335,10583.98519761905,1200.0000000000016,1199.9999999999998
2025-06-23,m2,36179.72437679637,47894.53515914404,84074.25953594041,10786.821583333332,1199.9999999999998,1200.0000000000002
2025-06-24,m2,35752.18302528459,84974.4915143738,120726.67453965839,20546.33944047619,1200.0000000000002,1200.0000000000011
2025-06-25,m2,35835.58706518408,59347.93016465595,95183.51722984003,14478.759123809523,1200.0000000000011,1200.0000000000055
2025-06-26,m2,35748.904114668345,52246.60723894285,87995.51135361119,12060.510966666667,1200.0000000000055,1200.0000000000023
2025-06-27,m2,35610.46342258397,0.0,35610.46342258397,0.0,1200.0000000000023,1200.0000000000005
2025-06-28,m2,35405.520259167446,162.72114380952377,35568.24140297697,76.1090476190476,1200.0000000000005,1200.0000000000064
2025-06-29,m2,35615.19658393365,53792.20588417977,89407.40246811342,13700.975633333335,1200.0000000000064,1200.0000000000027
2025-06-30,m2,35751.38059653004,56297.01269193333,92048.39328846337,13919.327171428571,1200.0000000000027,1199.999999999998
2025-07-01,m2,35897.39175328944,87707.26175760476,123604.6535108942,22445.45518333333,1199.999999999998,1200.0000000000052
2025-07-02,m2,36290.53406593374,63682.674097403564,99973.2081633373,16450.553716666665,1200.0000000000052,1200.0000000000027
2025-07-03,m2,36734.54950201172,90806.79412325358,127541.3436252653,22681.47506666667,1200.0000000000027,1200.000000000004
2025-07-04,m2,37943.74948547021,37.31961955833276,37981.06910502854,17.448759523809258,1200.000000000004,1199.9999999999993
2025-07-05,m2,38928.64611102909,127.12038952380966,39055.7665005529,59.45761904761912,1199.9999999999993,1200.0000000000016
2025-07-06,m2,39749.8916334829,77933.56812177738,117683.45975526028,18609.17913333333,1200.0000000000016,1199.9999999999966
2025-07-07,m2,40898.70309671324,42827.64492824524,83726.34802495848,10831.340119047618,1199.9999999999966,1199.9999999999943
2025-07-08,m2,41403.53481293041,56709.54658314762,98113.08139607802,13025.58479047619,1199.9999999999943,1200.000000000004
2025-07-09,m2,41290.851138152706,47179.85445815357,88470.70559630627,11530.188792857141,1200.000000000004,1200.0
2025-07-10,m2,41407.65892950271,44839.03675203809,86246.69568154079,10463.043311904761,1200.0,1199.9999999999968
2025-07-11,m2,40928.08908927978,0.0,40928.08908927978,0.0,1199.9999999999968,1200.0000000000036
2025-07-12,m2,41092.05068802611,61.83757761904787,41153.88826564516,28.923095238095357,1200.0000000000036,1199.9999999999973
2025-07-13,m2,41242.886610665766,35826.84067859761,77069.72728926338,8064.270690476189,1199.9999999999973,1200.0000000000055
2025-07-14,m2,40442.62890180724,45391.83431040119,85834.46321220843,10608.21443333333,1200.0000000000055,1200.0000000000014
2025-07-15,m2,40381.82957088346,47351.4956116619,87733.32518254536,12219.00004047619,1200.0000000000014,1199.9999999999984
2025-07-16,m2,40059.59072590411,46979.98228554286,87039.57301144698,11895.162333333334,1199.9999999999984,1200.000000000002
2025-07-17,m2,39942.173759469166,55653.011026260705,95595.18478572987,12835.197583333333,1200.000000000002,1199.9999999999998
2025-07-18,m2,39923.6203336141,0.0,39923.6203336141,0.0,1199.9999999999998,1199.9999999999973
2025-07-19,m2,39847.112560517104,215.7287814285714,40062.84134194568,100.90214285714285,1199.9999999999973,1199.9999999999986
2025-07-20,m2,39579.44692408118,51236.516853610716,90815.9637776919,12542.930235714284,1199.9999999999986,1199.9999999999982
2025-07-21,m2,39698.310463856746,57891.12744747381,97589.43791133055,14050.412945238095,1199.9999999999982,1199.9999999999975
2025-07-22,m2,39851.266919847636,57258.046088774994,97109.31300862263,13627.552280952379,1199.9999999999975,1200.0000000000007
2025-07-23,m2,39905.51556517441,58488.725226775,98394.24079194941,13838.12699047619,1200.0000000000007,1199.9999999999989
2025-07-24,m2,40091.072790342354,53207.31180443452,93298.38459477687,13154.631754761904,1199.9999999999989,1200.0000000000039
2025-07-25,m2,40108.7936282086,0.0,40108.7936282086,0.0,1200.0000000000039,1200.0000000000073
2025-07-26,m2,39768.86650555424,96.0028176190479,39864.86932317328,44.903095238095375,1200.0000000000073,1200.000000000005
2025-07-27,m2,39802.06680338817,58478.28033279166,98280.34713617983,13478.14873095238,1200.000000000005,1200.0000000000027
2025-07-28,m2,39931.12377623181,71607.17600385952,111538.29978009133,17442.66380238095,1200.0000000000027,1200.000000000003
2025-07-29,m2,40198.97504250493,61312.40197669761,101511.37701920254,14969.895869047617,1200.000000000003,1199.999999999998
2025-07-30,m2,40348.35553650542,54317.32057870476,94665.67611521018,12905.746747619047,1199.999999999998,1200.0000000000027
2025-07-31,m2,40298.66939903806,58173.28902714762,98471.95842618568,13452.550323809523,1200.0000000000027,1200.0000000000011
2025-08-01,m2,40383.62891759617,0.0,40383.62891759617,0.0,1200.0000000000011,1200.0000000000011
2025-08-02,m2,39998.15040602134,216.21848523809518,40214.36889125944,101.13119047619045,1200.0000000000011,1199.999999999998
2025-08-03,m2,39468.345716575626,27079.650254430955,66547.99597100657,6471.49045,1199.999999999998,1200.0000000000011
2025-08-04,m2,38698.74364071547,32195.909231376194,70894.65287209165,7839.741714285716,1200.0000000000011,1200.000000000001
2025-08-05,m2,37779.63535534214,36765.35857927977,74544.99393462192,8924.334966666669,1200.000000000001,1200.0000000000014
2025-08-06,m2,37069.6019602839,55183.144789319034,92252.74674960293,13347.21047142857,1200.0000000000014,1199.9999999999984
2025-08-07,m2,36854.70959947885,39568.448955860724,76423.15855533957,9524.691623809525,1199.9999999999984,1200.0
2025-08-08,m2,36598.20710764142,0.0,36598.20710764142,0.0,1200.0,1199.999999999996
2025-08-09,m2,36470.86607212853,75.41235047619035,36546.278422604715,35.2723809523809,1199.999999999996,1200.0000000000018
2025-08-10,m2,36343.52597900131,50625.63062126071,86969.15660026201,12309.097595238094,1200.0000000000018,1200.0000000000018
2025-08-11,m2,36302.09301329239,53402.115441873815,89704.2084551662,12546.108045238096,1200.0000000000018,1199.9999999999977
2025-08-12,m2,36253.12400025,62001.608158396426,98254.73215864642,14864.436521428568,1199.9999999999977,1200.0
2025-08-13,m2,36393.08929243864,53630.41336428809,90023.50265672673,12873.977769047618,1200.0,1200.0000000000018
2025-08-14,m2,36189.42651407137,59768.27786339405,95957.70437746542,13900.878685714288,1200.0000000000018,1199.9999999999995
2025-08-15,m2,36269.298026385004,0.0,36269.298026385004,0.0,1199.9999999999995,1200.0
2025-08-16,m2,36318.1958163524,31.977353333333415,36350.17316968574,14.956666666666706,1200.0,1199.9999999999986
2025-08-17,m2,36311.43152359981,46600.61680506666,82912.04832866647,11081.415466666665,1199.9999999999986,1200.0000000000018
2025-08-18,m2,36354.87007367867,54285.086468325,90639.95654200367,12265.622654761904,1200.0000000000018,1199.9999999999968
2025-08-19,m2,36382.359083659205,49346.65417496786,85729.01325862706,12044.04182857143,1199.9999999999968,1199.9999999999955
2025-08-20,m2,36286.15549827939,73982.90495651428,110269.06045479367,17718.077821428567,1199.9999999999955,1199.9999999999995
2025-08-21,m2,36497.52889924001,52328.98582893332,88826.51472817332,12921.397045238093,1199.9999999999995,1199.9999999999982
2025-08-22,m2,36316.31746025177,0.0,36316.31746025177,0.0,1199.9999999999982,1200.0000000000048
2025-08-23,m2,36507.33291991775,62.19849238095234,36569.531412298704,29.091904761904743,1200.0000000000048,1199.9999999999973
2025-08-24,m2,36621.59796776441,48479.52537307024,85101.12334083466,11139.009166666667,1199.9999999999973,1199.9999999999989
2025-08-25,m2,36736.20244662532,68536.12636869049,105272.3288153158,16813.017304761906,1199.9999999999989,1200.0000000000027
2025-08-26,m2,36930.36940814249,50023.385357754756,86953.75476589725,11503.979595238094,1200.0000000000027,1200.0000000000005
2025-08-27,m2,37024.408539031036,58023.57796473333,95047.98650376438,13391.320835714285,1200.0000000000005,1200.0000000000016
2025-08-28,m2,37056.836626503326,66392.7331174988,103449.56974400213,16310.649457142852,1200.0000000000016,1200.0000000000005
2025-08-29,m2,37204.35904882238,0.0,37204.35904882238,0.0,1200.0000000000005,1200.0
2025-08-30,m2,37226.00512880429,121.87974428571437,37347.884873090006,57.006428571428614,1200.0,1200.0000000000005
2025-08-31,m2,37314.29264729643,49505.223842521424,86819.51648981785,12102.755816666666,1200.0000000000005,1200.0000000000055
2025-09-01,m2,37280.60755921928,14498.230269655947,51778.83782887523,3785.8813880952375,1200.0000000000055,1200.0000000000014
2025-09-02,m2,35927.15826784523,23214.632333051195,59141.79060089643,4979.399452380953,1200.0000000000014,1200.0
2025-09-03,m2,34801.52361141667,26312.852393875,61114.37600529167,6356.9092,1200.0,1200.000000000002
2025-09-04,m2,33752.072372854294,29557.647967511894,63309.720340366184,6742.981257142856,1200.000000000002,1200.0000000000073
2025-09-05,m2,32838.633868460696,0.0,32838.633868460696,0.0,1200.0000000000073,1199.9999999999939
2025-09-06,m2,31641.198112711092,65.83461952380951,31707.0327322349,30.79261904761904,1199.9999999999939,1200.000000000001
2025-09-07,m2,30603.583057009277,46543.53569660357,77147.11875361284,10938.868590476191,1200.000000000001,1199.9999999999973
2025-09-08,m2,29524.691109192376,68388.38521802383,97913.0763272162,16441.782452380958,1199.9999999999973,1200.0000000000043
2025-09-09,m2,29769.990488668805,46370.68155400477,76140.67204267357,10953.683530952383,1200.0000000000043,1200.0000000000055
2025-09-10,m2,29956.586729415707,73798.34280964284,103754.92953905855,17330.32493095238,1200.0000000000055,1200.0000000000005
2025-09-11,m2,30032.848275243326,47649.3611577619,77682.20943300522,10986.905588095236,1200.0000000000005,1199.9999999999964
2025-09-12,m2,30009.692101419758,0.0,30009.692101419758,0.0,1199.9999999999964,1199.9999999999993
2025-09-13,m2,30233.2367161481,9.281465238095025,30242.518181386196,4.341190476190377,1199.9999999999993,1200.0000000000055
2025-09-14,m2,30398.007455230487,63901.33918332023,94299.34663855072,15378.34531428571,1200.0000000000055,1200.0000000000064
2025-09-15,m2,30666.18110310248,47519.04249454166,78185.22359764414,10991.398249999998,1200.0000000000064,1199.999999999999
2025-09-16,m2,30729.243109470845,58054.88954217023,88784.13265164108,14559.898497619048,1199.999999999999,1200.0000000000023
2025-09-17,m2,30865.192300028815,62101.14728468572,92966.33958471453,14669.125466666666,1200.0000000000023,1200.000000000004
2025-09-18,m2,30916.55323963751,59505.58014050713,90422.13338014465,13769.032849999996,1200.000000000004,1200.0000000000014
2025-09-19,m2,31045.912608282357,0.0,31045.912608282357,0.0,1200.0000000000014,1200.0000000000023
2025-09-20,m2,31189.20573831845,80.92788142857125,31270.133619747023,37.85214285714278,1200.0000000000023,1199.9999999999939
2025-09-21,m2,31396.31808483862,47082.629670575,78478.94775541362,11546.72785952381,1199.9999999999939,1199.999999999994
2025-09-22,m2,31354.557297265615,56978.14136880714,88332.69866607276,13871.561547619047,1199.999999999994,1200.0000000000045
2025-09-23,m2,31500.379145021026,64790.15962411906,96290.53876914008,14928.120064285715,1200.0000000000045,1200.0000000000011
2025-09-24,m2,31660.371615049044,54686.03413577618,86346.40575082522,13441.081709523807,1200.0000000000011,1200.0000000000036
2025-09-25,m2,31759.49376927592,52910.98576643571,84670.47953571164,12773.961661904763,1200.0000000000036,1199.9999999999964
2025-09-26,m2,31881.962662657883,0.0,31881.962662657883,0.0,1199.9999999999964,1199.9999999999993
2025-09-27,m2,31861.052783032857,120.70537142857154,31981.75815446143,56.45714285714291,1199.9999999999993,1200.0000000000018
2025-09-28,m2,31966.585174769654,64128.49853825715,96095.0837130268,15221.616604761904,1200.0000000000018,1200.0000000000027
2025-09-29,m2,32290.029567904247,58691.15467555953,90981.18424346377,13768.824783333333,1200.0000000000027,1199.9999999999932
2025-09-30,m2,32443.374956753865,69519.00686417977,101962.38182093363,16241.9057,1199.9999999999932,1200.0000000000036
2025-10-01,m2,32653.655269781382,15825.991808104762,48479.64707788614,4143.682330952381,1200.0000000000036,1200.000000000006
2025-10-02,m2,31763.199612391905,20878.570256670242,52641.76986906215,5219.4125476190475,1200.000000000006,1200.0000000000073
2025-10-03,m2,31153.754530121772,0.0,31153.754530121772,0.0,1200.0000000000073,1200.0000000000045
2025-10-04,m2,30659.964143090074,46.52746142857119,30706.491604518644,21.76214285714275,1200.0000000000045,1200.0000000000005
2025-10-05,m2,30196.561934147452,38855.4453295369,69052.00726368435,9565.815402380951,1200.0000000000005,1199.9999999999964
2025-10-06,m2,29770.779081238412,53251.278187020245,83022.05726825865,13138.015214285715,1199.9999999999964,1200.000000000001
2025-10-07,m2,29361.52485113655,57706.06991717618,87067.59476831273,13928.156483333332,1200.000000000001,1199.9999999999982
2025-10-08,m2,28828.753970814665,55174.92941479166,84003.68338560633,13485.776976190478,1199.9999999999982,1200.0000000000066
2025-10-09,m2,29002.081413598855,53599.91416718332,82601.99558078218,12489.007135714284,1200.0000000000066,1199.9999999999989
2025-10-10,m2,29269.38453895069,0.0,29269.38453895069,0.0,1199.9999999999989,1199.9999999999995
2025-10-11,m2,29515.042226812384,93.56804285714314,29608.610269669527,43.76428571428585,1199.9999999999995,1200.0000000000084
2025-10-12,m2,29608.88247786669,56427.68595397858,86036.56843184527,13562.637680952383,1200.0000000000084,1199.9999999999989
2025-10-13,m2,29733.84055640413,53055.458611884525,82789.29916828865,12178.126838095239,1199.9999999999989,1200.0000000000075
2025-10-14,m2,29776.307308707663,66407.84591688453,96184.15322559219,15788.472935714288,1200.0000000000075,1199.9999999999989
2025-10-15,m2,29992.47892805875,66024.90411185952,96017.38303991826,15959.948135714287,1199.9999999999989,1199.9999999999961
2025-10-16,m2,30148.256028173495,71597.16211219048,101745.41814036397,16987.710054761905,1199.9999999999961,1200.0000000000025
2025-10-17,m2,30437.206850746887,0.0,30437.206850746887,0.0,1200.0000000000025,1199.9999999999914
2025-10-18,m2,30515.14851546572,81.68738047619073,30596.83589594191,38.20738095238107,1199.9999999999914,1200.0000000000068
2025-10-19,m2,30619.128702269096,69208.87754776666,99828.00625003576,16273.798283333334,1200.0000000000068,1200.000000000005
2025-10-20,m2,31097.415966354958,68343.76740049881,99441.18336685377,16061.605752380952,1200.000000000005,1199.9999999999977
2025-10-21,m2,31641.16058952399,69607.77106548811,101248.9316550121,17025.127059523813,1199.9999999999977,1199.9999999999977
2025-10-22,m2,32025.395598216266,64721.53513380952,96746.9307320258,15303.985923809523,1199.9999999999977,1199.9999999999932
2025-10-23,m2,32345.77254378201,53917.41907014404,86263.19161392606,12772.375654761905,1199.9999999999932,1200.0000000000032
2025-10-24,m2,32352.443013743246,0.0,32352.443013743246,0.0,1200.0000000000032,1199.9999999999993
2025-10-25,m2,32626.806153507117,41.07505238095211,32667.88120588807,19.211904761904634,1199.9999999999993,1200.0000000000045
2025-10-26,m2,32955.04330933368,52951.045870375005,85906.08917970868,12895.460097619049,1200.0000000000045,1200.000000000004
2025-10-27,m2,32959.12240502865,52772.639735139295,85731.76214016794,12215.905540476193,1200.000000000004,1199.999999999999
2025-10-28,m2,32950.40890380963,60053.12438709166,93003.53329090128,14358.913233333333,1199.999999999999,1199.999999999996
2025-10-29,m2,32986.576506458965,73470.9446155107,106457.52112196966,17768.786433333335,1199.999999999996,1199.9999999999989
2025-10-30,m2,33297.05818062712,53453.50074227499,86750.55892290211,12807.08067380952,1199.9999999999989,1199.999999999998
2025-10-31,m2,33451.14255158314,0.0,33451.14255158314,0.0,1199.999999999998,1200.000000000011
2025-11-01,m2,33891.94460609682,83.9877666666666,33975.932372763484,39.2833333333333,1200.000000000011,1199.9999999999952
2025-11-02,m2,34150.77603150033,64197.81891194048,98348.59494344081,15279.566742857143,1199.9999999999952,1200.0000000000052
2025-11-03,m2,34560.162457300066,60833.832983955945,95393.995441256,15380.674247619047,1200.0000000000052,1199.9999999999982
2025-11-04,m2,34981.793858616686,54252.59319381072,89234.3870524274,12698.962835714286,1199.9999999999982,1199.9999999999916
2025-11-05,m2,35148.66816004354,59346.54229228929,94495.21045233283,14475.915140476192,1199.9999999999916,1199.9999999999986
2025-11-06,m2,35197.420052284244,67872.93040335953,103070.35045564377,16253.847526190475,1199.9999999999986,1200.000000000006
2025-11-07,m2,35752.83141008332,0.0,35752.83141008332,0.0,1200.000000000006,1200.00000000001
2025-11-08,m2,35740.00632835934,94.78873904761902,35834.79506740696,44.33523809523808,1200.00000000001,1200.0000000000073
2025-11-09,m2,35865.24673652211,62646.64465248809,98511.8913890102,15058.80287142857,1200.0000000000073,1199.999999999995
2025-11-10,m2,36106.25131169206,70858.79928468571,106965.05059637777,17203.751638095237,1199.999999999995,1199.9999999999977
2025-11-11,m2,36572.14549037372,59887.22651674881,96459.37200712253,14281.50455,1199.9999999999977,1199.9999999999984
2025-11-12,m2,36937.96365692516,57051.70058858691,93989.66424551207,13110.051542857143,1199.9999999999984,1199.999999999996
2025-11-13,m2,37091.26744677388,59061.972978140475,96153.24042491436,14514.714695238095,1199.999999999996,1200.0000000000052
2025-11-14,m2,37182.4861356378,0.0,37182.4861356378,0.0,1200.0000000000052,1200.0000000000043
2025-11-15,m2,37529.321058192516,33.594088571428365,37562.915146763946,15.712857142857047,1200.0000000000043,1199.9999999999955
2025-11-16,m2,37956.527464322244,62926.50364397499,100883.03110829723,15022.305159523807,1199.9999999999955,1200.000000000009
2025-11-17,m2,38246.80240563283,54217.60473156786,92464.40713720069,12849.15758095238,1200.000000000009,1200.0000000000045
2025-11-18,m2,38142.74071765434,61294.90871604762,99437.64943370197,15220.80031904762,1200.0000000000045,1199.9999999999993
2025-11-19,m2,38406.04012581907,63498.17656414286,101904.21668996193,15199.304195238095,1199.9999999999993,1200.0
2025-11-20,m2,38803.13530092113,58690.98419360835,97494.11949452947,14125.200221428575,1200.0,1200.0000000000014
2025-11-21,m2,39041.948264281884,0.0,39041.948264281884,0.0,1200.0000000000014,1200.0000000000073
2025-11-22,m2,39150.44140398936,88.17315619047628,39238.614560179834,41.24095238095242,1200.0000000000073,1200.0000000000018
2025-11-23,m2,39346.37736821183,57995.31566430239,97341.69303251422,13709.030121428572,1200.0000000000018,1199.9999999999945
2025-11-24,m2,39427.11538845037,52234.722814408335,91661.83820285871,12445.448419047618,1199.9999999999945,1199.9999999999955
2025-11-25,m2,39567.62287548248,58956.34269822022,98523.9655737027,14236.33865238095,1199.9999999999955,1200.0000000000043
2025-11-26,m2,39712.76116579105,60833.15702726904,100545.91819306009,14650.204269047617,1200.0000000000043,1200.000000000009
2025-11-27,m2,39820.73579310206,57060.62381939523,96881.3596124973,13620.473814285713,1200.000000000009,1200.0000000000036
2025-11-28,m2,39931.229498671586,0.0,39931.229498671586,0.0,1200.0000000000036,1200.0000000000111
2025-11-29,m2,40178.73170135387,113.62451904761915,40292.35622040149,53.14523809523814,1200.0000000000111,1200.0000000000018
2025-11-30,m2,40575.82794940126,68829.87229298452,109405.70024238579,16823.121157142858,1200.0000000000018,1199.9999999999993
2025-12-01,m2,41039.91520070921,88940.12722250595,129980.04242321517,22161.116226190476,1199.9999999999993,1200.0000000000014
2025-12-02,m2,42212.638655416195,91445.84102893213,133658.47968434833,22766.14358095238,1200.0000000000014,1200.0000000000027
2025-12-03,m2,43466.653266523674,76575.27189080833,120041.925157332,19509.775128571426,1200.0000000000027,1200.000000000001
2025-12-04,m2,44453.507175497674,73031.53966768096,117485.04684317863,17784.198383333336,1200.000000000001,1200.0000000000057
2025-12-05,m2,45556.544674940764,0.0,45556.544674940764,0.0,1200.0000000000057,1200.000000000004
2025-12-06,m2,46608.309096973855,74.70222904761906,46683.01132602147,34.9402380952381,1200.000000000004,1200.0000000000055
2025-12-07,m2,47486.57990637057,58682.541398072615,106169.1213044432,14210.998161904761,1200.0000000000055,1199.9999999999998
2025-12-08,m2,48235.31781482486,54804.988877075004,103040.30669189987,13348.339335714287,1199.9999999999998,1200.0000000000027
2025-12-09,m2,48369.86167105001,55124.79563357738,103494.65730462738,12667.323104761905,1200.0000000000027,1200.0000000000018
2025-12-10,m2,48275.195326746514,55809.3630284988,104084.55835524532,13856.70383095238,1200.0000000000018,1200.0000000000082
2025-12-11,m2,48414.18775901747,47965.93571025238,96380.12346926985,11437.513714285713,1200.0000000000082,1200.0000000000014
2025-12-12,m2,48311.03097006605,0.0,48311.03097006605,0.0,1200.0000000000014,1199.9999999999927
2025-12-13,m2,48503.14642239174,103.01902095238094,48606.16544334412,48.1847619047619,1199.9999999999927,1200.000000000001
2025-12-14,m2,48566.38995288013,57619.16794520119,106185.55789808132,13814.412276190476,1200.000000000001,1200.0000000000023
2025-12-15,m2,48682.67361130039,58451.9249553369,107134.59856663729,14344.385507142857,1200.0000000000023,1200.0000000000064
2025-12-16,m2,48836.14825993561,57979.87081529286,106816.01907522847,14061.15503809524,1200.0000000000064,1199.9999999999957
2025-12-17,m2,48985.5688255329,51611.876785904766,100597.44561143767,12544.96261904762,1199.9999999999957,1200.000000000004
2025-12-18,m2,48964.9225461303,52072.32689368453,101037.24943981483,12076.219061904761,1200.000000000004,1199.9999999999986
2025-12-19,m2,49139.019365321226,0.0,49139.019365321226,0.0,1199.9999999999986,1200.0000000000068
2025-12-20,m2,49088.50878159661,52.6813380952381,49141.19011969185,24.640476190476193,1200.0000000000068,1200.0000000000027
2025-12-21,m2,48980.03341403656,55690.435547197616,104670.46896123418,13521.786921428571,1200.0000000000027,1200.0000000000025
2025-12-22,m2,48987.89908672828,55786.58663756905,104774.48572429732,13330.528690476192,1200.0000000000025,1200.0000000000016
2025-12-23,m2,48958.6743412826,49397.794562102375,98356.46890338499,11752.333157142857,1200.0000000000016,1200.000000000001
2025-12-24,m2,48745.0254384773,54038.832739514284,102783.85817799158,12670.026335714287,1200.000000000001,1199.9999999999995
2025-12-25,m2,48772.719660750336,52534.35886387977,101307.07852463011,12806.64890952381,1199.9999999999995,1199.999999999997
2025-12-26,m2,48787.313412013864,0.0,48787.313412013864,0.0,1199.999999999997,1199.9999999999948
2025-12-27,m2,48800.10073383244,62.00658142857146,48862.10731526101,29.00214285714287,1199.9999999999948,1199.9999999999998
2025-12-28,m2,48855.072551488265,47739.21589679642,96594.28844828469,11488.291773809522,1199.9999999999998,1199.9999999999966
2025-12-29,m2,48621.186453169685,50677.40239185714,99298.58884502682,12521.164307142859,1199.9999999999966,1199.999999999991
2025-12-30,m2,48441.271840858186,48449.69968384166,96890.97152469985,11452.42825238095,1199.999999999991,1200.0
2025-12-31,m2,50549.8078564471,58482.177161777385,109031.98501822448,14012.760842857144,1200.0,6000.0
2025-02-01,m3,23830.852860651954,2257.9070024683697,26088.759863120322,763.2592019885551,1200.0000000000082,1199.9999999999964
2025-02-02,m3,55136.339164578036,4475.408588147435,59611.74775272547,829.4201216224247,1199.9999999999964,1199.9999999999982
2025-02-03,m3,52659.30541122843,7755.893662199359,60415.199073427786,1695.5023760132074,1199.9999999999982,1200.0000000000005
2025-02-04,m3,52427.84535308702,13697.156658535978,66125.002011623,2979.255058336392,1200.0000000000005,1199.9999999999986
2025-02-05,m3,52432.64647623292,11400.341735962134,63832.98821219505,2538.66592585107,1199.9999999999986,1200.0000000000032
2025-02-06,m3,52430.58691911067,10849.51872939943,63280.1056485101,2263.1059671803723,1200.0000000000032,1200.0000000000023
2025-02-07,m3,24883.495275244837,2879.0804272999294,27762.575702544767,974.954867612417,1200.0000000000023,1199.9999999999914
2025-02-08,m3,21167.396591688797,4717.118527275381,25884.515118964177,1500.37881614237,1199.9999999999914,1200.0000000000005
2025-02-09,m3,50899.92349503124,11269.307100802485,62169.230595833724,2538.4413320103777,1200.0000000000005,1200.0000000000007
2025-02-10,m3,50784.41163790908,7897.27526475338,58681.686902662455,1790.5172527630657,1200.0000000000007,1200.0000000000055
2025-02-11,m3,49822.06866073905,9691.606843677648,59513.6755044167,1942.0128802428603,1200.0000000000055,1200.0000000000089
2025-02-12,m3,49852.415160435354,10760.798253397348,60613.2134138327,2338.8012263359187,1200.0000000000089,1200.0000000000023
2025-02-13,m3,48816.966168461724,7698.503783232155,56515.46995169388,1740.0517883713692,1200.0000000000023,1200.0000000000077
2025-02-14,m3,21489.564858472826,4278.581530879699,25768.146389352525,1488.5503644804066,1200.0000000000077,1200.000000000006
2025-02-15,m3,19435.249347421635,6056.722514502759,25491.971861924394,1911.1541887824048,1200.000000000006,1200.0000000000077
2025-02-16,m3,48005.81687252763,12804.389398271964,60810.206270799594,2810.113256008731,1200.0000000000077,1200.0000000000023
2025-02-17,m3,46742.24862446852,8713.37232832803,55455.620952796555,1979.5097505734138,1200.0000000000023,1200.0000000000032
2025-02-18,m3,45919.585855912446,11380.741478741442,57300.32733465389,2459.452320160749,1200.0000000000032,1200.0000000000164
2025-02-19,m3,45491.91923574668,18148.65372046493,63640.57295621161,4035.312682796494,1200.0000000000164,1200.0000000000014
2025-02-20,m3,45824.89277155746,11585.339880647905,57410.23265220536,2505.428969256144,1200.0000000000014,1200.0000000000039
2025-02-21,m3,20749.369989179904,3583.582397492949,24332.952386672852,1382.5778314696427,1200.0000000000039,1199.9999999999936
2025-02-22,m3,18541.8803272907,6409.306266717493,24951.18659400819,1886.9741047848288,1199.9999999999936,1200.00000000001
2025-02-23,m3,45628.70182641788,11583.94028765741,57212.64211407529,2560.0678477744277,1200.00000000001,1200.0000000000077
2025-02-24,m3,44394.1190905794,10690.864293825442,55084.98338440484,2329.5273566055494,1200.0000000000077,1200.0000000000089
2025-02-25,m3,44238.220631396085,8810.112594788068,53048.33322618416,2050.3689446968324,1200.0000000000089,1200.0000000000036
2025-02-26,m3,42861.98722030055,14814.66850843804,57676.655728738595,3463.6466238546996,1200.0000000000036,1199.9999999999957
2025-02-27,m3,42833.28538801096,15355.207591405742,58188.492979416704,3069.9536121111423,1199.9999999999957,1199.9999999999964
2025-02-28,m3,20025.507400574985,2154.694298746833,22180.201699321817,903.8292696625551,1199.9999999999964,1199.9999999999857
2025-03-01,m3,17910.955156082946,5478.907752333974,23389.86290841692,1383.2516954792086,1199.9999999999857,1199.9999999999984
2025-03-02,m3,42399.59154137212,29498.09995894162,71897.69150031374,7025.28477709771,1199.9999999999984,1199.9999999999995
2025-03-03,m3,41794.060408396515,31271.061251526608,73065.12165992313,7237.807509714894,1199.9999999999995,1199.999999999995
2025-03-04,m3,43120.95835369876,13204.662856777451,56325.621210476216,3283.4166356250935,1199.999999999995,1199.9999999999993
2025-03-05,m3,42597.67829182258,10732.273349815343,53329.95164163792,2336.2878559441456,1199.9999999999993,1199.9999999999939
2025-03-06,m3,41820.36830324948,11293.537148814103,53113.905452063584,2637.0613663441413,1199.9999999999939,1199.9999999999989
2025-03-07,m3,18402.4904185028,2817.5565589355047,21220.046977438302,907.1054068722046,1199.9999999999989,1200.0000000000045
2025-03-08,m3,16813.373164768534,3063.4118355780583,19876.785000346594,977.4924775973577,1200.0000000000045,1200.000000000007
2025-03-09,m3,43878.64077908844,9014.32965837892,52892.97043746736,2060.212276756361,1200.000000000007,1200.0000000000034
2025-03-10,m3,41325.6835955414,16576.133628821393,57901.81722436279,4260.462116636363,1200.0000000000034,1200.0000000000023
